r_def,cd_a,cve_ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,eda,n_inf,p1,p1a1,p1a2,p1a3,p1b,p1c,p1d,p1e,p2_1,p2_2,p2_3,p2_4,p2_9,p2a_dia,p2a_sem,p2a_mes,p2a_anio,p2b_dia,p2b_sem,p2b_mes,p2b_anio,p2b,p2c,p2d1,p2d2,p2d3,p2d4,p2d5,p2d6,p2d7,p2d8,p2d9,p2d10,p2d11,p2d99,p2e,p2f,p2g1,p2g2,p2h1,p2h2,p2h3,p2h4,p2h9,p2i,p2j,p2k_anio,p2k_mes,p2k,p3,p3a,p3b,p3c1,p3c2,p3c3,p3c4,p3c9,p3d,p3e,p3f1,p3f2,p3g1_1,p3g1_2,p3g2_1,p3g2_2,p3g3_1,p3g3_2,p3g4_1,p3g4_2,p3g9,p3g_tot,p3h,p3i,p3j1,p3j2,p3k1,p3k2,p3k3,p3k4,p3k5,p3k9,p3l,p4,p4_1,p4_2,p4_3,p4a,p4a_1,p4b,p4c,p4d1,p4d2,p4d3,p4e,p4f,p4g,p4h,p4i,p4i_1,p5,p5a,p5b_hlu,p5b_mlu,p5b_hma,p5b_mma,p5b_hmi,p5b_mmi,p5b_hju,p5b_mju,p5b_hvi,p5b_mvi,p5b_hsa,p5b_msa,p5b_hdo,p5b_mdo,p5b_thrs,p5b_tdia,p5c,p5d1,p5d_hlu,p5d_mlu,p5d_hma,p5d_mma,p5d_hmi,p5d_mmi,p5d_hju,p5d_mju,p5d_hvi,p5d_mvi,p5d_hsa,p5d_msa,p5d_hdo,p5d_mdo,p5d_thrs,p5d_tdia,p5e,p5f1,p5f2,p5f3,p5f4,p5f5,p5f6,p5f7,p5f8,p5f9,p5f10,p5f11,p5f12,p5f13,p5f14,p5f15,p5f99,ur,tipo,mes_cal,fac_tri,fac_men,cve_mun,cvegeo
00,03,19,40055,1905624,305,0047,03,1,0,1,425,02,29,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3115,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,03,1, , ,2,3320,1,4,2, , ,3, ,, ,1,3,3,3, ,07,00,07,00,07,00,07,00,07,00,00,00,00,00,035,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,594,1778,026,19026
00,03,19,40056,1905970,307,0077,03,1,0,1,425,02,43,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,1, , , ,7221,1,4,1, , , ,4,06,4, , , ,3, ,05,00,05,00,05,00,05,00,05,00,05,00,00,00,030,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0077,03,1,0,1,425,01,44,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9521,2,1, , ,3, , ,1,1,2,02,1,003, ,, ,, ,, ,003, , , , , , , , , , ,,1, , , ,7222,1,4,1, , , ,4,03,4, , , ,3, ,05,00,05,00,05,00,05,00,05,00,05,00,00,00,030,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0077,03,1,0,1,425,04,14,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0077,03,1,0,1,425,03,27,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,1, , , ,7221,1,4,1, , , ,4,09,4, , , ,3, ,05,00,05,00,05,00,05,00,05,00,00,00,00,00,025,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0101,04,1,0,1,425,01,58,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1314,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,03,1, , ,2,3260,1,4,2, , ,3, ,, ,3,3,3,3, ,10,00,10,00,10,00,10,00,10,00,00,00,00,00,050,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0101,04,1,0,1,425,02,50,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,3, ,2016,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,625,2103,026,19026
00,03,19,40056,1905970,307,0101,04,1,0,1,425,03,26,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,1,2,,1, , , , ,8,1,2025,09,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,625,2103,026,19026
00,03,19,40064,1909129,304,0052,03,1,0,1,425,01,57,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1512,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,99,1, , ,2,5170,1,4,2, , ,3, ,, ,1,1,3,3, ,09,00,09,00,09,00,09,00,09,00,00,00,00,00,045,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,522,1563,039,19039
00,03,19,40061,1907835,306,0132,04,1,0,1,425,01,30,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4111,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4661,1,4,1, , , ,4,09,4, , , ,3, ,04,00,00,00,04,00,04,00,00,00,00,00,00,00,012,3,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,314,1059,031,19031
00,03,19,40064,1909129,304,0052,03,1,0,1,425,02,56,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5222,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,8121,2,4,1, , , ,3,,9, , , ,3, ,06,00,06,00,06,00,06,00,06,00,00,00,00,00,030,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,522,1563,039,19039
00,03,19,40067,1910048,302,0076,03,1,0,1,425,01,32,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1621,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,11,1,1,6, ,9314,1,3, ,1,6,3, ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,268,1606,039,19039
00,03,19,40070,1911023,313,0055,03,1,0,1,425,01,51,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9234,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,1,2,1,2,3, , , ,06,1, , ,2,3220,1,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,15,,1,2,12,267,824,039,19039
00,03,19,40070,1911023,313,0055,03,1,0,1,425,02,34,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2632,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2,3, , , ,03,1, , ,2,8111,1,4,2, , ,3, ,, ,1,3,3,3, ,11,00,11,00,11,00,11,00,11,00,11,00,00,00,066,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,12,267,824,039,19039
00,03,19,40072,1912392,309,0057,02,1,0,1,425,01,66,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,1995,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,599,2018,046,19046
00,03,19,40067,1910048,302,0076,03,1,0,1,425,02,33,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1615,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,11,1, , ,2,4690,2,4,2, , ,3, ,, ,1,1,3,3, ,12,00,12,00,12,00,12,00,12,00,00,00,00,00,060,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,268,1606,039,19039
00,03,19,40070,1911023,313,0055,03,1,0,1,425,03,30,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,12,267,824,039,19039
00,03,19,40072,1912392,309,0057,02,1,0,1,425,02,90,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,3, ,,1, , , , ,1,6,1992,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,599,2018,046,19046
00,03,19,40074,1912861,306,0049,04,1,0,1,425,01,72,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2013,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,500,1684,046,19046
00,03,19,40074,1912861,306,0049,04,1,0,1,425,02,65,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2013,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,500,1684,046,19046
00,03,19,40082,1907415,307,0072,04,1,0,1,425,01,72,97,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2013,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,432,1031,031,19031
00,03,19,40082,1907415,307,0072,04,1,0,1,425,02,68,97,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2017,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,432,1031,031,19031
00,03,19,40097,1906832,310,0108,05,1,0,1,425,01,52,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8101,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,08,1, , ,2,2213,2,4,2, , ,3, ,, ,1,1,3,3, ,10,00,10,00,10,00,10,00,10,00,10,00,10,00,070,7,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,702,2245,026,19026
00,03,19,40097,1906832,310,0108,05,1,0,1,425,02,40,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,3, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,702,2245,026,19026
00,03,19,40097,1906832,310,0108,05,1,0,1,425,03,21,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,05,1, , ,2,7221,2,4,2, , ,3, ,, ,1,2,3,3, ,00,00,00,00,00,00,00,00,08,00,08,00,08,00,024,3,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,702,2245,026,19026
00,03,19,40097,1906832,310,0108,05,1,0,1,425,04,20,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2532,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2, , , , ,04,1, , ,2,5411,1,4,2, , ,3, ,, ,1,3,3,3, ,10,00,10,00,10,00,10,00,10,00,00,00,00,00,050,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,15,,1,1,12,702,2245,026,19026
00,03,19,40102,1909486,313,0037,02,1,0,1,425,02,57,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4222,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2, , , , ,08,1, , ,2,5240,1,4,2, , ,3, ,, ,3,2,3,3, ,07,00,07,00,07,00,00,00,07,00,07,00,07,00,042,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,689,2203,039,19039
00,03,19,40102,1909486,313,0037,02,1,0,1,425,03,30,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1411,2,1, ,2,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4310,1,4,1, , , ,4,08,2, , , ,3, ,06,00,06,00,06,00,00,00,06,00,06,00,06,00,036,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,689,2203,039,19039
00,03,19,40102,1909486,313,0037,02,1,0,1,425,04,30,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3141,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,04,1, , ,2,5170,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,00,00,08,00,00,00,00,00,032,4,2,1,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,08,,,,,,,,,,,,,,14,,,1,1,12,689,2203,039,19039
00,03,19,40102,1909486,313,0037,02,1,0,1,425,01,56,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4222,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,03,1, , ,2,5221,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,689,2203,039,19039
00,03,19,40105,1910331,303,0082,05,1,0,1,425,03,17,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,10,336,2083,039,19039
00,03,19,40105,1910331,303,0082,05,1,0,1,425,04,12,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,10,336,2083,039,19039
00,03,19,40107,1911190,304,0053,02,1,0,1,425,01,45,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1313,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1,1,2, ,2211,1,3, ,1,2,3, ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,10,614,1898,039,19039
00,03,19,40107,1911190,304,0053,02,1,0,1,425,02,46,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2121,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,99,1, , ,2,5411,2,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,10,614,1898,039,19039
00,03,19,40112,1912551,308,0002,03,1,0,1,425,01,28,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2263,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,1,4,1,2,3, , , ,02,1, , ,2,5411,2,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,673,2153,046,19046
00,03,19,40105,1910331,303,0082,05,1,0,1,425,01,42,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1512,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,08,1, , ,2,3350,1,4,2, , ,3, ,, ,1,1,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,2,10,336,2083,039,19039
00,03,19,40105,1910331,303,0082,05,1,0,1,425,02,50,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1,2, , , ,2, ,2014,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,10,336,2083,039,19039
00,03,19,40107,1911190,304,0053,02,1,0,1,425,03,12,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,2,10,614,1898,039,19039
00,03,19,40109,1912102,311,0087,04,1,0,1,425,01,62,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8101,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,99,1, , ,2,3250,2,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,708,2264,046,19046
00,03,19,40109,1912102,311,0087,04,1,0,1,425,02,58,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, ,2, , , ,3, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,708,2264,046,19046
00,03,19,40109,1912102,311,0087,04,1,0,1,425,03,25,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8342,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4850,1,4,1, , , ,4,05,9, , , ,3, ,00,00,00,00,00,00,00,00,12,00,12,00,12,00,036,3,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,708,2264,046,19046
00,03,19,40112,1912551,308,0002,03,1,0,1,425,02,28,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3211,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,08,1,1,3, ,6222,1,2, ,1,3,2, ,, , , , ,3, ,06,00,06,00,06,00,06,00,06,00,00,00,00,00,030,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,673,2153,046,19046
00,03,19,40113,1912875,306,0099,05,2,0,1,425,01,25,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,1,2,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,729,2334,046,19046
00,03,19,40117,1903147,303,0128,05,1,0,1,425,01,53,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4222,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,5221,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,415,810,018,19018
00,03,19,40117,1903147,303,0128,05,1,0,1,425,02,48,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2005,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,415,810,018,19018
00,03,19,40117,1903147,303,0128,05,1,0,1,425,04,22,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,2,2,,1, , , , ,2, ,2023,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,415,810,018,19018
00,03,19,40124,1904706,105,0112,53,1,0,3,425,01,53,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2271,2,1, ,2, , , ,1,1,1,, ,, ,,3,001, ,, ,001, , , , , , , , , , ,,2, , , ,8112,1,4,1, , , ,2,,1, , , ,3, ,08,00,08,00,08,00,08,00,08,00,05,00,00,00,045,6,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,549,1644,021,19021
00,03,19,40124,1904706,105,0112,53,1,0,3,425,02,56,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, ,3, , ,2, ,1999,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,549,1644,021,19021
00,03,19,40124,1904706,105,0112,53,1,0,3,425,04,21,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,549,1644,021,19021
00,03,19,40117,1903147,303,0128,05,1,0,1,425,03,24,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3121,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,04,1, , ,2,5221,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,415,810,018,19018
00,03,19,40124,1904706,105,0112,53,1,0,3,425,03,22,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3115,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,99,1, , ,2,4340,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,05,00,00,00,045,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,549,1644,021,19021
