id_solicitud,estado,municipio,cve_mun,anio,mes,edad,estatus_laboral,tipo_contrato,antiguedad_laboral_anios,ingreso_mensual_mxn,saldo_cuenta_mxn,Score_Final,Estatus_Aprobacion,lat,lon
171,Nuevo León,Apodaca,006,2025,Noviembre,26,Empleado,Sin contrato,0.0,8000.0,16175.0,16.18,Rechazado,25.78899183060109,-100.18325821038252
172,Nuevo León,Apodaca,006,2025,Octubre,26,Empleado,Sin contrato,0.0,2500.0,8688.0,8.69,Rechazado,25.78899183060109,-100.18325821038252
173,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,25,Empleado,Sin contrato,0.0,4000.0,2048.0,2.05,Rechazado,25.755252777777777,-100.2895861111111
174,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,22,Empleado,Sin contrato,0.0,4000.0,2199.0,2.2,Rechazado,25.755252777777777,-100.2895861111111
175,Nuevo León,Apodaca,006,2025,Noviembre,19,Empleado,Sin contrato,0.0,3000.0,10438.0,10.44,Rechazado,25.78899183060109,-100.18325821038252
176,Nuevo León,General Escobedo,021,2025,Diciembre,25,Empleado,Sin contrato,0.0,3667.0,8265.0,8.26,Rechazado,25.827195,-100.37023350529101
177,Nuevo León,Monterrey,039,2025,Octubre,19,Empleado,Sin contrato,0.0,780.0,687.0,0.69,Rechazado,25.55914746031746,-100.26696880952382
178,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,22,Empleado,Sin contrato,0.0,20000.0,63838.0,63.84,Rechazado,25.755252777777777,-100.2895861111111
179,Nuevo León,Santa Catarina,048,2025,Octubre,27,Empleado,Sin contrato,0.0,533.0,1674.0,1.67,Rechazado,25.598188524305556,-100.48739686921296
180,Nuevo León,Santa Catarina,048,2025,Noviembre,27,Empleado,Sin contrato,0.0,11267.0,23758.0,23.76,Rechazado,25.598188524305556,-100.48739686921296
181,Nuevo León,Juárez,031,2025,Octubre,26,Empleado,Sin contrato,0.0,2000.0,4731.0,4.73,Rechazado,25.60212283769063,-100.1228211083878
182,Nuevo León,Apodaca,006,2025,Diciembre,21,Empleado,Sin contrato,0.0,4000.0,5278.0,5.28,Rechazado,25.78899183060109,-100.18325821038252
183,Nuevo León,García,018,2025,Octubre,18,Empleado,Sin contrato,0.0,80000.0,52125.0,52.12,Rechazado,25.8149235154321,-100.62665417901233
184,Nuevo León,García,018,2025,Diciembre,20,Empleado,Sin contrato,0.0,400.0,913.0,0.91,Rechazado,25.8149235154321,-100.62665417901233
185,Nuevo León,Apodaca,006,2025,Octubre,27,Empleado,Sin contrato,0.0,50000.0,69213.0,69.21,Rechazado,25.78899183060109,-100.18325821038252
186,Nuevo León,Monterrey,039,2025,Noviembre,25,Empleado,Sin contrato,0.0,11250.0,28022.0,28.02,Rechazado,25.55914746031746,-100.26696880952382
187,Nuevo León,General Escobedo,021,2025,Noviembre,24,Empleado,Sin contrato,0.0,16000.0,48140.0,48.14,Rechazado,25.827195,-100.37023350529101
188,Nuevo León,General Escobedo,021,2025,Diciembre,22,Empleado,Sin contrato,0.0,8450.0,4685.0,4.68,Rechazado,25.827195,-100.37023350529101
189,Nuevo León,General Escobedo,021,2025,Noviembre,23,Empleado,Sin contrato,0.0,617.0,1411.0,1.41,Rechazado,25.827195,-100.37023350529101
190,Nuevo León,General Escobedo,021,2025,Noviembre,20,Empleado,Sin contrato,0.0,3000.0,3582.0,3.58,Rechazado,25.827195,-100.37023350529101
191,Nuevo León,Juárez,031,2025,Diciembre,20,Empleado,Sin contrato,0.0,7000.0,21852.0,21.85,Rechazado,25.60212283769063,-100.1228211083878
192,Nuevo León,Juárez,031,2025,Noviembre,23,Empleado,Sin contrato,0.0,1103.0,1391.0,1.39,Rechazado,25.60212283769063,-100.1228211083878
193,Nuevo León,General Escobedo,021,2025,Octubre,24,Empleado,Sin contrato,0.0,6750.0,15743.0,15.74,Rechazado,25.827195,-100.37023350529101
194,Nuevo León,General Escobedo,021,2025,Diciembre,20,Empleado,Sin contrato,0.0,1000.0,2161.0,2.16,Rechazado,25.827195,-100.37023350529101
195,Nuevo León,General Escobedo,021,2025,Noviembre,23,Empleado,Sin contrato,0.0,200.0,338.0,0.34,Rechazado,25.827195,-100.37023350529101
196,Nuevo León,Juárez,031,2025,Octubre,27,Empleado,Sin contrato,0.0,3200.0,8105.0,8.1,Rechazado,25.60212283769063,-100.1228211083878
197,Nuevo León,Monterrey,039,2025,Noviembre,22,Empleado,Sin contrato,0.0,100.0,268.0,0.27,Rechazado,25.55914746031746,-100.26696880952382
198,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,4000.0,8803.0,8.8,Rechazado,25.55914746031746,-100.26696880952382
199,Nuevo León,Apodaca,006,2025,Octubre,26,Empleado,Sin contrato,0.0,20000.0,55505.0,55.5,Rechazado,25.78899183060109,-100.18325821038252
200,Nuevo León,Guadalupe,026,2025,Diciembre,26,Empleado,Sin contrato,0.0,6000.0,20702.0,20.7,Rechazado,25.68932401234568,-100.16110456790123
201,Nuevo León,Guadalupe,026,2025,Octubre,25,Empleado,Sin contrato,0.0,1033.0,1816.0,1.82,Rechazado,25.68932401234568,-100.16110456790123
202,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,27,Empleado,Sin contrato,0.0,700.0,1431.0,1.43,Rechazado,25.755252777777777,-100.2895861111111
203,Nuevo León,Juárez,031,2025,Diciembre,19,Empleado,Sin contrato,0.0,117.0,63.0,0.06,Rechazado,25.60212283769063,-100.1228211083878
204,Nuevo León,Monterrey,039,2025,Noviembre,25,Empleado,Sin contrato,0.0,10000.0,28881.0,28.88,Rechazado,25.55914746031746,-100.26696880952382
205,Nuevo León,Monterrey,039,2025,Diciembre,21,Empleado,Sin contrato,0.0,100.0,206.0,0.21,Rechazado,25.55914746031746,-100.26696880952382
206,Nuevo León,Apodaca,006,2025,Diciembre,20,Empleado,Sin contrato,0.0,4000.0,6896.0,6.9,Rechazado,25.78899183060109,-100.18325821038252
207,Nuevo León,General Escobedo,021,2025,Diciembre,26,Empleado,Sin contrato,0.0,383.0,300.0,0.3,Rechazado,25.827195,-100.37023350529101
208,Nuevo León,General Escobedo,021,2025,Noviembre,26,Empleado,Sin contrato,0.0,1000.0,3169.0,3.17,Rechazado,25.827195,-100.37023350529101
209,Nuevo León,General Escobedo,021,2025,Octubre,21,Empleado,Sin contrato,0.0,20000.0,33700.0,33.7,Rechazado,25.827195,-100.37023350529101
210,Nuevo León,General Escobedo,021,2025,Noviembre,26,Empleado,Sin contrato,0.0,833.0,2122.0,2.12,Rechazado,25.827195,-100.37023350529101
211,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,314.0,298.0,0.3,Rechazado,25.55914746031746,-100.26696880952382
212,Nuevo León,Santa Catarina,048,2025,Octubre,27,Empleado,Sin contrato,0.0,10000.0,33846.0,33.85,Rechazado,25.598188524305556,-100.48739686921296
213,Nuevo León,García,018,2025,Noviembre,27,Empleado,Sin contrato,0.0,2700.0,2795.0,2.8,Rechazado,25.8149235154321,-100.62665417901233
214,Nuevo León,Monterrey,039,2025,Octubre,24,Empleado,Sin contrato,0.0,4000.0,4395.0,4.39,Rechazado,25.55914746031746,-100.26696880952382
215,Nuevo León,Monterrey,039,2025,Diciembre,23,Empleado,Sin contrato,0.0,4183.0,12871.0,12.87,Rechazado,25.55914746031746,-100.26696880952382
216,Nuevo León,Juárez,031,2025,Octubre,25,Empleado,Sin contrato,0.0,10000.0,32377.0,32.38,Rechazado,25.60212283769063,-100.1228211083878
217,Nuevo León,Juárez,031,2025,Octubre,20,Empleado,Sin contrato,0.0,25000.0,28411.0,28.41,Rechazado,25.60212283769063,-100.1228211083878
218,Nuevo León,García,018,2025,Octubre,27,Empleado,Sin contrato,0.0,3000.0,5728.0,5.73,Rechazado,25.8149235154321,-100.62665417901233
219,Nuevo León,García,018,2025,Octubre,23,Empleado,Sin contrato,0.0,3160.0,8534.0,8.53,Rechazado,25.8149235154321,-100.62665417901233
220,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,21,Empleado,Sin contrato,0.0,3000.0,9405.0,9.4,Rechazado,25.47843766025641,-99.96717816724941
221,Nuevo León,Montemorelos,038,2025,Octubre,26,Empleado,Sin contrato,0.0,25000.0,40929.0,40.93,Rechazado,25.186208204656864,-99.86381055759803
222,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,25,Empleado,Sin contrato,0.0,6667.0,13674.0,13.67,Rechazado,25.47843766025641,-99.96717816724941
223,Nuevo León,Ciénega de Flores,012,2025,Octubre,23,Empleado,Sin contrato,0.0,3000.0,8175.0,8.18,Rechazado,25.96289115079365,-100.17802153174603
224,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,26,Empleado,Sin contrato,0.0,2000.0,5387.0,5.39,Rechazado,25.47843766025641,-99.96717816724941
225,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,26,Empleado,Sin contrato,0.0,1050.0,2991.0,2.99,Rechazado,25.47843766025641,-99.96717816724941
226,Nuevo León,Allende,004,2025,Octubre,24,Empleado,Sin contrato,0.0,14000.0,30937.0,30.94,Rechazado,25.304741803418803,-100.0046524017094
227,Nuevo León,Allende,004,2025,Octubre,23,Empleado,Sin contrato,0.0,100.0,81.0,0.08,Rechazado,25.304741803418803,-100.0046524017094
228,Nuevo León,Ciénega de Flores,012,2025,Octubre,25,Empleado,Sin contrato,0.0,167.0,536.0,0.54,Rechazado,25.96289115079365,-100.17802153174603
229,Nuevo León,General Zuazua,025,2025,Octubre,26,Empleado,Sin contrato,0.0,65000.0,201287.0,201.29,Aprobado,25.89077779239766,-100.13730503898636
230,Nuevo León,General Zuazua,025,2025,Octubre,22,Empleado,Sin contrato,0.0,8000.0,23154.0,23.15,Rechazado,25.89077779239766,-100.13730503898636
231,Nuevo León,General Zuazua,025,2025,Diciembre,23,Empleado,Sin contrato,0.0,1294.0,1035.0,1.03,Rechazado,25.89077779239766,-100.13730503898636
232,Nuevo León,Salinas Victoria,045,2025,Diciembre,18,Empleado,Sin contrato,0.0,5000.0,5566.0,5.57,Rechazado,26.075659133141762,-100.28113906768837
233,Nuevo León,Marín,034,2025,Diciembre,26,Empleado,Sin contrato,0.0,14000.0,38231.0,38.23,Rechazado,25.859648082437275,-100.02385195340501
234,Nuevo León,Marín,034,2025,Noviembre,20,Empleado,Sin contrato,0.0,13000.0,7402.0,7.4,Rechazado,25.859648082437275,-100.02385195340501
235,Nuevo León,Montemorelos,038,2025,Noviembre,24,Empleado,Sin contrato,0.0,3000.0,10313.0,10.31,Rechazado,25.186208204656864,-99.86381055759803
236,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,19,Empleado,Sin contrato,0.0,6000.0,9789.0,9.79,Rechazado,25.47843766025641,-99.96717816724941
237,Nuevo León,Apodaca,006,2025,Diciembre,27,Empleado,Sin contrato,0.0,92.0,245.0,0.24,Rechazado,25.78899183060109,-100.18325821038252
238,Nuevo León,Monterrey,039,2025,Diciembre,20,Empleado,Sin contrato,0.0,2333.0,7379.0,7.38,Rechazado,25.55914746031746,-100.26696880952382
239,Nuevo León,Monterrey,039,2025,Diciembre,23,Empleado,Sin contrato,0.0,75000.0,126292.0,126.29,Aprobado,25.55914746031746,-100.26696880952382
240,Nuevo León,Monterrey,039,2025,Diciembre,24,Empleado,Sin contrato,0.0,40000.0,58296.0,58.3,Rechazado,25.55914746031746,-100.26696880952382
241,Nuevo León,Monterrey,039,2025,Noviembre,21,Empleado,Sin contrato,0.0,2500.0,5816.0,5.82,Rechazado,25.55914746031746,-100.26696880952382
242,Nuevo León,Guadalupe,026,2025,Diciembre,22,Empleado,Sin contrato,0.0,2492.0,5589.0,5.59,Rechazado,25.68932401234568,-100.16110456790123
243,Nuevo León,General Escobedo,021,2025,Diciembre,25,Empleado,Sin contrato,0.0,500.0,864.0,0.86,Rechazado,25.827195,-100.37023350529101
244,Nuevo León,Guadalupe,026,2025,Octubre,20,Empleado,Sin contrato,0.0,5000.0,11527.0,11.53,Rechazado,25.68932401234568,-100.16110456790123
245,Nuevo León,Guadalupe,026,2025,Diciembre,25,Empleado,Sin contrato,0.0,10000.0,33061.0,33.06,Rechazado,25.68932401234568,-100.16110456790123
246,Nuevo León,Guadalupe,026,2025,Octubre,27,Empleado,Sin contrato,0.0,24152.0,45959.0,45.96,Rechazado,25.68932401234568,-100.16110456790123
247,Nuevo León,Guadalupe,026,2025,Diciembre,21,Empleado,Sin contrato,0.0,6400.0,6977.0,6.98,Rechazado,25.68932401234568,-100.16110456790123
248,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,26,Empleado,Sin contrato,0.0,1958.0,3195.0,3.2,Rechazado,25.755252777777777,-100.2895861111111
249,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,2333.0,3925.0,3.92,Rechazado,25.68932401234568,-100.16110456790123
250,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,22,Empleado,Sin contrato,0.0,9533.0,8516.0,8.52,Rechazado,25.755252777777777,-100.2895861111111
251,Nuevo León,Apodaca,006,2025,Octubre,23,Empleado,Sin contrato,0.0,500.0,494.0,0.49,Rechazado,25.78899183060109,-100.18325821038252
252,Nuevo León,General Escobedo,021,2025,Diciembre,26,Empleado,Sin contrato,0.0,18000.0,45966.0,45.97,Rechazado,25.827195,-100.37023350529101
253,Nuevo León,General Escobedo,021,2025,Diciembre,18,Empleado,Sin contrato,0.0,6350.0,9642.0,9.64,Rechazado,25.827195,-100.37023350529101
254,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,400.0,1346.0,1.35,Rechazado,25.55914746031746,-100.26696880952382
255,Nuevo León,General Escobedo,021,2025,Diciembre,24,Empleado,Sin contrato,0.0,3800.0,4677.0,4.68,Rechazado,25.827195,-100.37023350529101
256,Nuevo León,Juárez,031,2025,Octubre,25,Empleado,Sin contrato,0.0,11000.0,8765.0,8.76,Rechazado,25.60212283769063,-100.1228211083878
257,Nuevo León,General Escobedo,021,2025,Octubre,23,Empleado,Sin contrato,0.0,417.0,1151.0,1.15,Rechazado,25.827195,-100.37023350529101
258,Nuevo León,General Escobedo,021,2025,Noviembre,22,Empleado,Sin contrato,0.0,3000.0,9429.0,9.43,Rechazado,25.827195,-100.37023350529101
259,Nuevo León,General Escobedo,021,2025,Octubre,27,Empleado,Sin contrato,0.0,3183.0,4247.0,4.25,Rechazado,25.827195,-100.37023350529101
260,Nuevo León,General Escobedo,021,2025,Noviembre,26,Empleado,Sin contrato,0.0,1458.0,1613.0,1.61,Rechazado,25.827195,-100.37023350529101
261,Nuevo León,Guadalupe,026,2025,Octubre,27,Empleado,Sin contrato,0.0,10000.0,10573.0,10.57,Rechazado,25.68932401234568,-100.16110456790123
262,Nuevo León,Santa Catarina,048,2025,Noviembre,20,Empleado,Sin contrato,0.0,167.0,345.0,0.34,Rechazado,25.598188524305556,-100.48739686921296
263,Nuevo León,Apodaca,006,2025,Noviembre,27,Empleado,Sin contrato,0.0,700.0,1334.0,1.33,Rechazado,25.78899183060109,-100.18325821038252
264,Nuevo León,Juárez,031,2025,Diciembre,18,Empleado,Sin contrato,0.0,4500.0,5752.0,5.75,Rechazado,25.60212283769063,-100.1228211083878
265,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,25000.0,15888.0,15.89,Rechazado,25.55914746031746,-100.26696880952382
266,Nuevo León,Apodaca,006,2025,Diciembre,24,Empleado,Sin contrato,0.0,1000.0,1944.0,1.94,Rechazado,25.78899183060109,-100.18325821038252
267,Nuevo León,El Carmen,010,2025,Noviembre,20,Empleado,Sin contrato,0.0,10000.0,33780.0,33.78,Rechazado,25.897698611111114,-100.35209398888888
268,Nuevo León,Juárez,031,2025,Octubre,20,Empleado,Sin contrato,0.0,10000.0,24576.0,24.58,Rechazado,25.60212283769063,-100.1228211083878
269,Nuevo León,Apodaca,006,2025,Noviembre,22,Empleado,Sin contrato,0.0,6000.0,11919.0,11.92,Rechazado,25.78899183060109,-100.18325821038252
270,Nuevo León,Juárez,031,2025,Noviembre,21,Empleado,Sin contrato,0.0,3000.0,2496.0,2.5,Rechazado,25.60212283769063,-100.1228211083878
271,Nuevo León,Juárez,031,2025,Octubre,19,Empleado,Sin contrato,0.0,833.0,1047.0,1.05,Rechazado,25.60212283769063,-100.1228211083878
272,Nuevo León,General Escobedo,021,2025,Noviembre,26,Empleado,Sin contrato,0.0,167.0,231.0,0.23,Rechazado,25.827195,-100.37023350529101
273,Nuevo León,García,018,2025,Octubre,25,Empleado,Sin contrato,0.0,10000.0,27944.0,27.94,Rechazado,25.8149235154321,-100.62665417901233
274,Nuevo León,García,018,2025,Noviembre,21,Empleado,Sin contrato,0.0,3000.0,9390.0,9.39,Rechazado,25.8149235154321,-100.62665417901233
275,Nuevo León,García,018,2025,Noviembre,22,Empleado,Sin contrato,0.0,16267.0,52135.0,52.14,Rechazado,25.8149235154321,-100.62665417901233
276,Nuevo León,General Escobedo,021,2025,Noviembre,20,Empleado,Sin contrato,0.0,2000.0,6907.0,6.91,Rechazado,25.827195,-100.37023350529101
277,Nuevo León,General Escobedo,021,2025,Diciembre,23,Empleado,Sin contrato,0.0,8000.0,27577.0,27.58,Rechazado,25.827195,-100.37023350529101
278,Nuevo León,Monterrey,039,2025,Octubre,21,Empleado,Sin contrato,0.0,3000.0,10077.0,10.08,Rechazado,25.55914746031746,-100.26696880952382
279,Nuevo León,Monterrey,039,2025,Diciembre,26,Empleado,Sin contrato,0.0,18000.0,12878.0,12.88,Rechazado,25.55914746031746,-100.26696880952382
280,Nuevo León,García,018,2025,Diciembre,24,Empleado,Sin contrato,0.0,1250.0,1142.0,1.14,Rechazado,25.8149235154321,-100.62665417901233
281,Nuevo León,Apodaca,006,2025,Diciembre,27,Empleado,Sin contrato,0.0,3000.0,4240.0,4.24,Rechazado,25.78899183060109,-100.18325821038252
282,Nuevo León,Apodaca,006,2025,Diciembre,24,Empleado,Sin contrato,0.0,25000.0,53967.0,53.97,Rechazado,25.78899183060109,-100.18325821038252
283,Nuevo León,Montemorelos,038,2025,Octubre,22,Empleado,Sin contrato,0.0,1333.0,1054.0,1.05,Rechazado,25.186208204656864,-99.86381055759803
284,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,26,Empleado,Sin contrato,0.0,9967.0,30274.0,30.27,Rechazado,25.47843766025641,-99.96717816724941
285,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,23,Empleado,Sin contrato,0.0,12150.0,28556.0,28.56,Rechazado,25.47843766025641,-99.96717816724941
286,Nuevo León,Cadereyta Jiménez,009,2025,Diciembre,23,Empleado,Sin contrato,0.0,15000.0,31906.0,31.91,Rechazado,25.47843766025641,-99.96717816724941
287,Nuevo León,General Zuazua,025,2025,Noviembre,22,Empleado,Sin contrato,0.0,3000.0,2988.0,2.99,Rechazado,25.89077779239766,-100.13730503898636
288,Nuevo León,Allende,004,2025,Octubre,27,Empleado,Sin contrato,0.0,2250.0,2834.0,2.83,Rechazado,25.304741803418803,-100.0046524017094
289,Nuevo León,Allende,004,2025,Diciembre,22,Empleado,Sin contrato,0.0,60.0,59.0,0.06,Rechazado,25.304741803418803,-100.0046524017094
290,Nuevo León,Allende,004,2025,Octubre,25,Empleado,Sin contrato,0.0,10000.0,30558.0,30.56,Rechazado,25.304741803418803,-100.0046524017094
291,Nuevo León,Hidalgo,047,2025,Noviembre,23,Empleado,Sin contrato,0.0,2000.0,4505.0,4.5,Rechazado,25.98203736111111,-100.4565300462963
292,Nuevo León,Ciénega de Flores,012,2025,Diciembre,25,Empleado,Sin contrato,0.0,15750.0,42610.0,42.61,Rechazado,25.96289115079365,-100.17802153174603
293,Nuevo León,Ciénega de Flores,012,2025,Octubre,22,Empleado,Sin contrato,0.0,800.0,1110.0,1.11,Rechazado,25.96289115079365,-100.17802153174603
294,Nuevo León,Hidalgo,047,2025,Noviembre,18,Empleado,Sin contrato,0.0,13000.0,20979.0,20.98,Rechazado,25.98203736111111,-100.4565300462963
295,Nuevo León,Salinas Victoria,045,2025,Diciembre,20,Empleado,Sin contrato,0.0,1333.0,2286.0,2.29,Rechazado,26.075659133141762,-100.28113906768837
296,Nuevo León,General Zuazua,025,2025,Octubre,22,Empleado,Sin contrato,0.0,1800.0,5004.0,5.0,Rechazado,25.89077779239766,-100.13730503898636
297,Nuevo León,General Zuazua,025,2025,Noviembre,21,Empleado,Sin contrato,0.0,20000.0,56341.0,56.34,Rechazado,25.89077779239766,-100.13730503898636
298,Nuevo León,General Zuazua,025,2025,Octubre,19,Empleado,Sin contrato,0.0,5000.0,5602.0,5.6,Rechazado,25.89077779239766,-100.13730503898636
299,Nuevo León,Ciénega de Flores,012,2025,Noviembre,24,Empleado,Sin contrato,0.0,8000.0,26597.0,26.6,Rechazado,25.96289115079365,-100.17802153174603
300,Nuevo León,Bustamante,008,2025,Octubre,22,Empleado,Sin contrato,0.0,300.0,259.0,0.26,Rechazado,26.561276589147287,-100.49989370155038
301,Nuevo León,Galeana,017,2025,Diciembre,23,Empleado,Sin contrato,0.0,3833.0,12221.0,12.22,Rechazado,24.826310219067647,-100.3212828785489
302,Nuevo León,General Escobedo,021,2025,Diciembre,20,Empleado,Sin contrato,0.0,333.0,267.0,0.27,Rechazado,25.827195,-100.37023350529101
303,Nuevo León,Juárez,031,2025,Octubre,23,Empleado,Sin contrato,0.0,4000.0,5174.0,5.17,Rechazado,25.60212283769063,-100.1228211083878
304,Nuevo León,Monterrey,039,2025,Octubre,22,Empleado,Sin contrato,0.0,75000.0,227958.0,227.96,Aprobado,25.55914746031746,-100.26696880952382
305,Nuevo León,Monterrey,039,2025,Noviembre,18,Empleado,Sin contrato,0.0,1000.0,1038.0,1.04,Rechazado,25.55914746031746,-100.26696880952382
306,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,14000.0,24370.0,24.37,Rechazado,25.55914746031746,-100.26696880952382
307,Nuevo León,El Carmen,010,2025,Noviembre,27,Empleado,Sin contrato,0.0,1083.0,2003.0,2.0,Rechazado,25.897698611111114,-100.35209398888888
308,Nuevo León,Monterrey,039,2025,Octubre,25,Empleado,Sin contrato,0.0,10000.0,12358.0,12.36,Rechazado,25.55914746031746,-100.26696880952382
309,Nuevo León,El Carmen,010,2025,Octubre,20,Empleado,Sin contrato,0.0,1250.0,3288.0,3.29,Rechazado,25.897698611111114,-100.35209398888888
310,Nuevo León,Guadalupe,026,2025,Diciembre,24,Empleado,Sin contrato,0.0,2000.0,6108.0,6.11,Rechazado,25.68932401234568,-100.16110456790123
311,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,7375.0,23037.0,23.04,Rechazado,25.68932401234568,-100.16110456790123
312,Nuevo León,Guadalupe,026,2025,Diciembre,27,Empleado,Sin contrato,0.0,2500.0,3795.0,3.8,Rechazado,25.68932401234568,-100.16110456790123
313,Nuevo León,Monterrey,039,2025,Noviembre,25,Empleado,Sin contrato,0.0,2000.0,4185.0,4.18,Rechazado,25.55914746031746,-100.26696880952382
314,Nuevo León,Monterrey,039,2025,Diciembre,20,Empleado,Sin contrato,0.0,30000.0,37357.0,37.36,Rechazado,25.55914746031746,-100.26696880952382
315,Nuevo León,Santa Catarina,048,2025,Octubre,24,Empleado,Sin contrato,0.0,3700.0,4567.0,4.57,Rechazado,25.598188524305556,-100.48739686921296
316,Nuevo León,General Escobedo,021,2025,Octubre,22,Empleado,Sin contrato,0.0,13080.0,12868.0,12.87,Rechazado,25.827195,-100.37023350529101
