id_registro,id_persona,año,trimestre,mes,estatus_laboral,sector_economico,tipo_empresa,tamanio_empresa,tipo_contrato,antiguedad_laboral_anios,ingresos_mensuales_mxn,ingresos_no_laborales_mxn,horas_trabajadas_semana,tipo_jornada,sindicalizado,prestaciones_sociales,seguro_imss,busca_empleo,recibe_capacitacion,causa_no_trabaja
193,49,2023,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,3,10100,1900,38,Variable,No,Sí,Sí,No,No,
194,49,2024,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,45800,900,43,Completa,No,Sí,No,No,No,
195,49,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,1,15600,1100,51,Completa,Sí,No,No,No,No,
196,49,2026,Q1,Marzo,Empleado,Secundario,Familiar,Micro (1-10),Indefinido,4,18900,1200,38,Completa,No,Sí,Sí,No,Sí,
197,50,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,0,27000,6900,31,Completa,No,No,No,No,No,
198,50,2024,Q1,Marzo,Desempleado,Terciario,,,Sin contrato,0,0,4200,0,,No,No,No,Sí,No,Estudia
199,50,2025,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,No,No,No,Estudia
200,50,2026,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,1200,0,,No,No,No,Sí,No,Labores del hogar
201,51,2023,Q1,Febrero,Empleado,Secundario,Familiar,Mediana (51-250),Por obra,1,11400,6100,42,Parcial,No,Sí,Sí,No,Sí,
202,51,2024,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Indefinido,1,34800,500,35,Completa,No,Sí,Sí,No,No,
203,51,2025,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Temporal,2,14700,1500,37,Completa,Sí,No,No,No,No,
204,51,2026,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Temporal,0,11700,4400,45,Completa,No,Sí,No,No,Sí,
205,52,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2500,0,,No,No,No,No,No,Labores del hogar
206,52,2024,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,1,49100,400,32,Completa,No,No,No,No,Sí,
207,52,2025,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Temporal,2,18900,4800,38,Completa,No,Sí,Sí,No,No,
208,52,2026,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,5,35600,5300,52,Variable,No,Sí,Sí,No,No,
209,53,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,2,27500,900,54,Variable,No,Sí,Sí,No,Sí,
210,53,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,0,16400,3500,41,Variable,Sí,Sí,Sí,No,Sí,
211,53,2025,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,4700,0,,No,No,No,Sí,No,Labores del hogar
212,53,2026,Q1,Enero,Empleado,Secundario,Pública,Mediana (51-250),Indefinido,5,44800,1000,50,Completa,No,Sí,Sí,No,Sí,
213,54,2023,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,4,24900,900,37,Completa,No,Sí,Sí,No,Sí,
214,54,2024,Q1,Enero,Empleado,Primario,Privada,Mediana (51-250),Indefinido,5,26200,1500,37,Completa,No,No,No,No,Sí,
215,54,2025,Q1,Enero,Empleado,Terciario,Pública,Grande (250+),Temporal,0,9900,100,53,Variable,No,Sí,Sí,No,Sí,
216,54,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Temporal,2,24300,5400,42,Completa,No,Sí,Sí,No,No,
217,55,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3400,0,,No,No,Sí,No,No,Problemas de salud
218,55,2024,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,1,14300,3700,46,Completa,No,No,No,No,No,
219,55,2025,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,1,23300,900,37,Variable,No,Sí,Sí,No,No,
220,55,2026,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,2600,0,,No,No,No,Sí,No,Estudia
221,56,2023,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,3,16700,200,49,Parcial,No,No,No,No,No,
222,56,2024,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Temporal,3,10300,300,42,Variable,No,Sí,No,No,Sí,
223,56,2025,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,1200,0,,No,No,No,Sí,No,Problemas de salud
224,56,2026,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,3,17500,4000,50,Variable,No,No,No,No,No,
225,57,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,3,16700,5600,34,Completa,No,No,No,No,No,
226,57,2024,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Temporal,2,18200,2100,40,Nocturna,Sí,No,No,No,No,
227,57,2025,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,6,22200,5300,62,Completa,No,Sí,No,No,Sí,
228,57,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,1,33900,5200,41,Completa,No,No,No,No,No,
229,58,2023,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,1700,0,,No,No,No,Sí,No,Problemas de salud
230,58,2024,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,17100,700,37,Completa,No,Sí,No,No,Sí,
231,58,2025,Q1,Enero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,8,41500,900,48,Completa,No,Sí,Sí,No,No,
232,58,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,7,19900,2400,39,Completa,No,Sí,No,No,No,
233,59,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,200,0,,No,No,No,No,No,Estudia
234,59,2024,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,0,11400,8600,55,Variable,No,No,No,No,No,
235,59,2025,Q1,Marzo,Empleado,Terciario,Pública,Mediana (51-250),Por obra,3,19900,2800,45,Completa,No,Sí,Sí,No,No,
236,59,2026,Q1,Enero,Empleado,Secundario,Privada,Grande (250+),Por obra,2,18100,3500,47,Variable,Sí,Sí,Sí,No,No,
237,60,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,34400,400,43,Parcial,No,Sí,Sí,No,No,
238,60,2024,Q1,Marzo,Empleado,Terciario,Pública,Grande (250+),Temporal,10,19500,1300,54,Completa,No,Sí,Sí,No,No,
239,60,2025,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Temporal,11,16700,100,53,Variable,Sí,No,No,No,Sí,
240,60,2026,Q1,Enero,Empleado,Terciario,Pública,Mediana (51-250),Temporal,4,12400,1400,51,Completa,No,No,No,No,No,
241,61,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Temporal,2,16400,3100,47,Variable,No,Sí,Sí,No,No,
242,61,2024,Q1,Marzo,Empleado,Terciario,Familiar,Mediana (51-250),Temporal,5,10000,4100,46,Completa,No,No,No,No,No,
243,61,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,5,17600,700,45,Completa,No,No,No,No,No,
244,61,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,9,46000,1600,44,Completa,No,No,No,No,Sí,
245,62,2023,Q1,Marzo,Empleado,Primario,Privada,Micro (1-10),Indefinido,4,13600,500,51,Parcial,Sí,No,No,No,No,
246,62,2024,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,4,8800,4200,46,Completa,No,Sí,Sí,No,No,
247,62,2025,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,5,23500,1500,55,Completa,No,Sí,Sí,No,No,
248,62,2026,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Temporal,1,18500,700,39,Completa,No,No,No,No,No,
249,63,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,0,14600,600,40,Completa,No,Sí,Sí,No,No,
250,63,2024,Q1,Marzo,Empleado,Terciario,Familiar,Mediana (51-250),Temporal,11,11900,5000,36,Nocturna,No,Sí,Sí,No,No,
251,63,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1300,0,,No,No,No,No,No,Problemas de salud
252,63,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3800,0,,No,No,No,No,No,Problemas de salud
253,64,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,6,14400,2900,54,Variable,No,Sí,Sí,No,No,
254,64,2024,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,6,13800,5100,54,Parcial,No,Sí,Sí,No,No,
255,64,2025,Q1,Enero,Empleado,Terciario,Pública,Pequeña (11-50),Temporal,4,14300,1300,52,Completa,No,Sí,Sí,No,Sí,
256,64,2026,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,5,26100,1900,40,Completa,No,No,No,No,Sí,
257,65,2023,Q1,Marzo,Empleado,Primario,Privada,Pequeña (11-50),Por obra,2,27600,1400,54,Variable,No,Sí,Sí,No,No,
258,65,2024,Q1,Marzo,Empleado,Secundario,Privada,Grande (250+),Indefinido,0,26800,1400,55,Completa,Sí,Sí,Sí,No,No,
259,65,2025,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3900,0,,No,No,No,No,No,Labores del hogar
260,65,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1500,0,,No,No,No,No,No,Otra
261,66,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,0,24500,1400,45,Variable,No,No,No,No,No,
262,66,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,0,1800,0,,No,No,Sí,No,No,Estudia
263,66,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,9,46000,300,54,Parcial,No,Sí,Sí,No,No,
264,66,2026,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,9,33900,7400,53,Variable,No,No,No,No,Sí,
265,67,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,0,13100,5400,34,Completa,No,No,Sí,No,No,
266,67,2024,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,4,17300,2600,44,Completa,No,Sí,Sí,No,No,
267,67,2025,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Indefinido,4,47400,4400,49,Completa,Sí,Sí,Sí,No,No,
268,67,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Por obra,0,18200,2300,52,Completa,No,Sí,Sí,No,No,
269,68,2023,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,1,10700,100,42,Completa,No,No,No,No,No,
270,68,2024,Q1,Enero,Empleado,Secundario,Familiar,Pequeña (11-50),Indefinido,3,38900,1500,39,Completa,No,Sí,No,No,No,
271,68,2025,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,1,33300,1000,39,Completa,Sí,No,No,No,Sí,
272,68,2026,Q1,Enero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,0,24200,3400,46,Completa,No,Sí,No,No,Sí,
273,69,2023,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,6,25400,2000,35,Variable,No,No,No,No,No,
274,69,2024,Q1,Marzo,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,4,12500,2100,54,Nocturna,No,No,No,No,No,
275,69,2025,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,1,21600,1600,47,Completa,No,Sí,No,No,No,
276,69,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1400,0,,No,No,No,No,No,Problemas de salud
277,70,2023,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,0,27400,1400,48,Completa,No,Sí,Sí,No,Sí,
278,70,2024,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,1,25200,5700,60,Completa,No,No,No,No,Sí,
279,70,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,22600,1600,41,Completa,Sí,No,No,No,No,
280,70,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,2,19900,600,42,Completa,No,No,No,No,No,
281,71,2023,Q1,Enero,Desempleado,Terciario,,,Sin contrato,0,0,1700,0,,No,No,No,Sí,No,Estudia
282,71,2024,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,2100,0,,No,No,No,Sí,No,Labores del hogar
283,71,2025,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,1,20200,700,37,Completa,No,Sí,Sí,No,Sí,
284,71,2026,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Indefinido,2,42600,2400,44,Parcial,No,Sí,Sí,No,Sí,
285,72,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,3900,0,,No,No,No,No,Sí,Estudia
286,72,2024,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Indefinido,3,42900,4200,35,Completa,No,No,No,No,No,
287,72,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,5,33600,2000,36,Variable,No,No,No,Sí,No,
288,72,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,3,24000,3800,38,Variable,No,Sí,Sí,No,Sí,
289,73,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,5,9700,6000,55,Completa,No,No,Sí,No,No,
290,73,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Por obra,8,14600,1100,43,Variable,No,Sí,No,No,Sí,
291,73,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,5,39300,5000,53,Completa,No,Sí,No,No,Sí,
292,73,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,4,29300,5200,44,Completa,No,No,No,No,No,
293,74,2023,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,1,39000,1200,43,Completa,No,No,No,No,No,
294,74,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,1,46100,1500,54,Completa,No,Sí,No,No,No,
295,74,2025,Q1,Marzo,Empleado,Secundario,Familiar,Mediana (51-250),Temporal,4,10900,2200,45,Variable,No,Sí,Sí,No,Sí,
296,74,2026,Q1,Febrero,Empleado,Secundario,Privada,Mediana (51-250),Por obra,3,29700,6700,40,Completa,No,Sí,Sí,No,Sí,
297,75,2023,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,5,16300,3700,50,Nocturna,No,Sí,Sí,No,No,
298,75,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,8,25900,2300,42,Completa,No,Sí,Sí,No,Sí,
299,75,2025,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Por obra,2,16100,1700,52,Completa,No,Sí,Sí,No,No,
300,75,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,10,38400,1700,55,Completa,No,No,No,No,Sí,
301,76,2023,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,1,34700,500,36,Completa,No,No,No,No,No,
302,76,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,5,38200,4100,32,Completa,No,Sí,No,No,No,
303,76,2025,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,2,50600,500,41,Completa,No,Sí,Sí,No,No,
304,76,2026,Q1,Enero,Empleado,Terciario,Familiar,Grande (250+),Indefinido,2,19400,1000,52,Completa,Sí,Sí,Sí,No,No,
305,77,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,600,0,,No,No,No,No,No,Otra
306,77,2024,Q1,Enero,Empleado,Terciario,Familiar,Mediana (51-250),Indefinido,0,41000,1300,52,Completa,No,Sí,Sí,No,Sí,
307,77,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,1,31000,1100,53,Parcial,No,No,No,No,Sí,
308,77,2026,Q1,Marzo,Empleado,Secundario,Privada,Grande (250+),Indefinido,1,14500,2100,50,Completa,No,No,No,No,No,
309,78,2023,Q1,Febrero,Desempleado,Secundario,,,Sin contrato,0,0,300,0,,No,No,No,Sí,Sí,Otra
310,78,2024,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,1,37600,5000,42,Completa,No,Sí,No,No,No,
311,78,2025,Q1,Marzo,Empleado,Secundario,Familiar,Pequeña (11-50),Por obra,1,13700,1400,36,Completa,No,Sí,Sí,No,Sí,
312,78,2026,Q1,Marzo,Empleado,Terciario,Pública,Mediana (51-250),Por obra,7,21000,2600,38,Completa,No,Sí,Sí,No,No,
313,79,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,800,0,,No,No,No,No,Sí,Estudia
314,79,2024,Q1,Enero,Empleado,Secundario,Por cuenta propia,Grande (250+),Por obra,2,12900,1700,45,Completa,No,Sí,Sí,No,Sí,
315,79,2025,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2100,0,,No,No,No,No,No,Estudia
316,79,2026,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Indefinido,1,19000,1100,53,Variable,No,Sí,Sí,No,No,
317,80,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,0,25400,700,51,Parcial,No,No,No,No,Sí,
318,80,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,4,43500,4600,42,Completa,No,No,No,No,Sí,
319,80,2025,Q1,Marzo,Empleado,Primario,Privada,Grande (250+),Temporal,8,12000,1400,50,Completa,No,Sí,Sí,No,No,
320,80,2026,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2000,0,,No,No,Sí,No,No,Otra
321,81,2023,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,2,24800,2400,53,Completa,No,No,Sí,No,No,
322,81,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,6,12800,3700,31,Variable,No,No,No,No,No,
323,81,2025,Q1,Enero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,6,11800,1700,42,Completa,No,No,No,No,Sí,
324,81,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,2,18900,800,47,Completa,No,Sí,Sí,No,No,
325,82,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,5,22200,1500,45,Completa,No,No,No,No,No,
326,82,2024,Q1,Febrero,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Indefinido,11,19500,2100,49,Completa,No,Sí,Sí,No,No,
327,82,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,1,58900,200,54,Completa,Sí,Sí,Sí,No,Sí,
328,82,2026,Q1,Marzo,Empleado,Secundario,Pública,Micro (1-10),Temporal,10,20400,700,46,Completa,No,No,No,No,No,
329,83,2023,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Indefinido,6,35300,5300,36,Nocturna,No,No,No,No,No,
330,83,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,3,24500,3300,55,Variable,No,Sí,Sí,No,Sí,
331,83,2025,Q1,Marzo,Empleado,Terciario,Familiar,Micro (1-10),Indefinido,5,52000,2100,37,Completa,No,Sí,Sí,No,No,
332,83,2026,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,12,17100,5200,48,Completa,No,Sí,Sí,No,No,
333,84,2023,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Indefinido,2,28000,4800,37,Variable,No,No,No,No,No,
334,84,2024,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,1200,0,,No,No,No,Sí,No,Estudia
335,84,2025,Q1,Marzo,Empleado,Secundario,Pública,Pequeña (11-50),Temporal,5,16900,3600,47,Completa,No,Sí,Sí,No,No,
336,84,2026,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Temporal,5,8300,4500,54,Completa,No,Sí,Sí,No,No,
337,85,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,1,21800,2100,42,Variable,No,Sí,Sí,No,No,
338,85,2024,Q1,Enero,Empleado,Secundario,Privada,Grande (250+),Indefinido,1,19000,5700,42,Completa,Sí,No,No,No,No,
339,85,2025,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,5,32300,2600,42,Variable,No,No,No,No,Sí,
340,85,2026,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Temporal,3,14900,500,35,Variable,No,Sí,No,No,Sí,
341,86,2023,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,2,23300,2600,51,Nocturna,No,Sí,No,No,Sí,
342,86,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2700,0,,No,No,Sí,No,No,Otra
343,86,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,1,19300,3000,63,Parcial,No,No,Sí,No,Sí,
344,86,2026,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,1,12000,5200,39,Variable,No,No,Sí,No,No,
345,87,2023,Q1,Enero,Estudiante,,,,Sin contrato,0,0,3500,0,,No,No,No,Sí,No,Estudia
346,87,2024,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,30500,3700,49,Completa,No,No,No,No,No,
347,87,2025,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,3700,0,,No,No,No,Sí,Sí,No encontró trabajo
348,87,2026,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Indefinido,3,18300,1300,42,Completa,No,No,No,No,No,
349,88,2023,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,0,32400,1500,44,Nocturna,No,Sí,Sí,No,No,
350,88,2024,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,4,20900,1900,54,Completa,No,No,No,No,No,
351,88,2025,Q1,Enero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Indefinido,1,46400,1900,54,Completa,No,Sí,Sí,No,Sí,
352,88,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,1,10100,2400,44,Variable,No,No,No,No,No,
353,89,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2400,0,,No,No,Sí,No,No,Problemas de salud
354,89,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,1,20000,1200,55,Completa,No,No,No,No,No,
355,89,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,1,10200,2100,51,Completa,Sí,No,No,No,No,
356,89,2026,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Temporal,3,17000,300,48,Completa,No,No,No,No,No,
357,90,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1600,0,,No,No,Sí,No,No,Otra
358,90,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,4,28500,2700,42,Completa,No,No,No,No,No,
359,90,2025,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Por obra,5,23300,1000,50,Parcial,No,Sí,Sí,No,No,
360,90,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,10,41100,200,44,Parcial,Sí,Sí,Sí,No,No,
361,91,2023,Q1,Febrero,Empleado,Secundario,Pública,Pequeña (11-50),Indefinido,5,21300,500,53,Completa,Sí,No,No,No,Sí,
362,91,2024,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Temporal,1,10400,600,40,Completa,No,Sí,Sí,No,No,
363,91,2025,Q1,Enero,Empleado,Secundario,Privada,Grande (250+),Indefinido,0,23700,5900,51,Completa,No,Sí,Sí,No,Sí,
364,91,2026,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,2100,0,,No,No,No,No,No,Estudia
365,92,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,0,13100,700,58,Variable,No,No,No,No,No,
366,92,2024,Q1,Febrero,Empleado,Primario,Privada,Micro (1-10),Indefinido,5,17100,1500,42,Nocturna,No,Sí,Sí,No,No,
367,92,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,3,45400,3700,38,Completa,No,Sí,Sí,No,Sí,
368,92,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,8,26400,200,41,Completa,No,No,No,No,No,
369,93,2023,Q1,Enero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,3,19200,700,55,Completa,No,Sí,No,No,No,
370,93,2024,Q1,Enero,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Temporal,8,17600,4200,37,Completa,Sí,Sí,Sí,No,Sí,
371,93,2025,Q1,Enero,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Indefinido,0,26600,2400,54,Completa,No,Sí,Sí,No,Sí,
372,93,2026,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Por obra,6,19200,4100,44,Variable,No,Sí,Sí,No,No,
373,94,2023,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,3900,0,,No,No,No,Sí,Sí,Estudia
374,94,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,1,19200,5000,41,Completa,Sí,No,No,No,Sí,
375,94,2025,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,0,20900,6900,35,Parcial,No,No,No,Sí,Sí,
376,94,2026,Q1,Marzo,Empleado,Primario,Pública,Grande (250+),Indefinido,1,21000,700,39,Variable,No,Sí,Sí,No,Sí,
377,95,2023,Q1,Marzo,Desempleado,Terciario,,,Sin contrato,0,0,1600,0,,No,No,No,Sí,Sí,No encontró trabajo
378,95,2024,Q1,Febrero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,5,13700,1400,43,Completa,No,Sí,Sí,No,Sí,
379,95,2025,Q1,Febrero,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Temporal,3,10700,5600,48,Completa,Sí,No,No,No,Sí,
380,95,2026,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,10,24500,5200,36,Completa,No,Sí,Sí,No,No,
381,96,2023,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,0,47800,200,46,Parcial,No,No,No,No,Sí,
382,96,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1000,0,,No,No,Sí,No,No,Problemas de salud
383,96,2025,Q1,Marzo,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Sin contrato,8,22900,3600,33,Parcial,No,Sí,No,No,No,
384,96,2026,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Indefinido,10,36000,5900,53,Variable,No,Sí,Sí,No,No,
385,97,2023,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,0,18900,2500,47,Completa,No,Sí,Sí,No,No,
