id_hogar,id_persona,año,ingreso_hogar_trimestral_mxn,saldo_cuenta_mxn,gastos_mensuales_mxn,deuda_actual_mxn,tipo_cuenta_bancaria,banco_principal,gasto_alimentacion_mxn,gasto_transporte_mxn,gasto_salud_mxn,gasto_educacion_mxn,gasto_entretenimiento_mxn,gasto_vivienda_mxn,tiene_seguro_medico,tiene_afore,ahorro_informal_mxn,tiene_credito_previo,tipo_credito,morosidad_historica,num_productos_financieros
73820,49,2026,46900,27300,19700,31100,Ambas,BBVA,1600,2000,1000,1000,2000,7000,Sí,No,6100,Sí,Tarjeta,No,1
54197,50,2023,136900,30300,10500,59600,Ambas,Banamex,2700,800,2200,3100,1500,2600,Sí,Sí,24900,Sí,Tarjeta,No,1
55665,50,2024,9100,13000,3600,8200,Débito,Ninguno,2800,1200,1900,2400,800,3200,No,No,3300,No,Ninguno,No,1
67717,50,2025,3200,4200,5600,10300,Débito,Inbursa,3500,2300,700,3000,500,5500,No,No,4300,No,Ninguno,No,2
71100,50,2026,7100,4700,5200,1900,Débito,Ninguno,4200,900,1300,1800,700,1800,Sí,Sí,700,No,Ninguno,No,2
75338,51,2023,32200,36500,13000,12700,Ambas,BBVA,4600,700,200,2200,400,6000,Sí,Sí,10000,No,Ninguno,No,2
18872,51,2024,87300,4100,28900,15000,Débito,BanBajío,5800,1100,2200,900,800,1800,Sí,No,8300,Sí,Tarjeta,No,1
49885,51,2025,43900,28900,14700,27900,Ninguna,BBVA,5400,500,700,1000,1300,2900,No,Sí,9300,No,Ninguno,No,1
58186,51,2026,75400,27000,7900,9800,Débito,BBVA,5000,2400,1600,900,800,2800,Sí,Sí,2400,No,Ninguno,No,1
97527,52,2023,7300,5200,3500,3800,Ninguna,BanBajío,3100,2500,700,900,400,3900,Sí,No,100,No,Ninguno,No,1
61084,52,2024,144900,50700,21800,82400,Ambas,Santander,2900,1300,700,1400,2000,2600,No,No,2200,No,Ninguno,No,2
33473,52,2025,66700,20700,10100,35500,Ambas,BBVA,4100,900,700,1700,2100,4700,Sí,Sí,2900,Sí,Tarjeta,No,2
70223,52,2026,186500,33600,21500,26600,Ninguna,BBVA,4300,1000,2000,3300,1500,3100,No,Sí,12400,Sí,Personal,Sí,3
65826,53,2023,104500,86000,29100,27800,Ambas,BanBajío,2600,900,1500,2800,900,7400,No,Sí,2200,Sí,Tarjeta,No,1
80891,53,2024,34300,24100,8300,35500,Ambas,Banamex,2500,600,1000,2500,1200,3300,Sí,Sí,4800,No,Ninguno,No,3
97039,53,2025,6900,3300,3300,7600,Ninguna,BBVA,3200,1300,1100,1000,700,2900,No,No,900,No,Ninguno,No,1
26921,53,2026,152800,55100,27100,36500,Ambas,Banorte,2300,3100,1200,1300,600,4500,Sí,No,23400,Sí,Tarjeta,No,1
37732,54,2023,73600,56800,16400,29500,Ninguna,Banorte,2300,1700,900,500,400,3100,Sí,No,22100,Sí,Hipotecario,No,2
34636,54,2024,62700,8600,12800,34000,Ambas,Banorte,3900,1100,500,2800,1500,3200,Sí,No,11700,Sí,Tarjeta,No,3
96551,54,2025,29600,22400,10400,12500,Ambas,BBVA,3000,1200,1600,1800,600,5700,Sí,Sí,2100,No,Ninguno,No,4
27179,54,2026,90700,12700,5200,49000,Débito,Banorte,2900,2300,1000,1900,1600,4700,Sí,No,16400,No,Ninguno,No,4
53993,55,2023,5600,5900,4200,1800,Débito,Ninguno,2100,1400,300,1400,1600,6300,No,No,3700,No,Ninguno,Sí,3
34234,55,2024,76000,12200,6100,26500,Débito,BBVA,2100,2900,400,2800,1800,1600,Sí,No,2400,Sí,Tarjeta,No,1
35308,55,2025,93500,26300,16200,20400,Ambas,Ninguno,2600,2700,1600,900,2000,4400,Sí,No,2300,Sí,Ninguno,No,4
39494,55,2026,4300,1300,3800,2200,Ninguna,Ninguno,3500,1600,1100,1200,1800,2500,No,No,1100,Sí,Personal,No,0
96564,56,2023,32800,36700,18200,23500,Ambas,HSBC,1500,400,600,2700,1700,2200,Sí,Sí,7500,Sí,Tarjeta,No,2
71385,56,2024,43700,7300,4900,1800,Ambas,BBVA,4500,1200,1500,1700,1900,1800,Sí,Sí,1000,No,Ninguno,No,1
20744,56,2025,4600,4900,4800,4500,Ninguna,BBVA,2900,1700,400,3700,300,3400,No,No,1500,No,Ninguno,No,0
35198,56,2026,73300,16300,5100,37500,Débito,Banorte,2100,1700,600,1800,700,7100,Sí,Sí,12900,Sí,Hipotecario,Sí,1
50451,57,2023,44400,15600,11500,28100,Ambas,HSBC,4100,1300,700,600,800,8200,Sí,Sí,18800,Sí,Automotriz,No,4
11561,57,2024,61700,36800,10200,34200,Débito,Santander,5700,3100,400,1100,1200,6800,No,No,6800,Sí,Personal,No,2
59498,57,2025,155900,19200,17000,37200,Débito,Banorte,1600,2700,1200,4300,1200,7600,No,No,3000,No,Ninguno,No,1
17451,57,2026,185700,22000,33000,14300,Débito,Ninguno,2600,1600,2200,700,400,6100,Sí,Sí,6900,No,Ninguno,Sí,2
99778,58,2023,7400,7100,4000,5100,Ninguna,Ninguno,2200,700,1100,1300,900,5800,No,No,900,No,Ninguno,No,0
55820,58,2024,45000,23400,18900,24800,Ambas,Banorte,4500,1200,600,1700,2700,2500,No,No,8600,No,Ninguno,No,2
32120,58,2025,157200,63000,36200,80100,Crédito,Ninguno,2200,1900,2100,1500,1700,4900,No,Sí,8100,Sí,Tarjeta,No,1
55121,58,2026,101300,2100,18400,32700,Ninguna,BanBajío,2100,2700,200,600,600,3300,Sí,Sí,6100,Sí,Ninguno,No,1
91204,59,2023,15700,11000,3900,1300,Ninguna,Santander,2700,2600,200,2600,1000,4500,Sí,No,2500,No,Ninguno,No,0
70646,59,2024,69200,35600,7600,22900,Débito,Banorte,1900,1500,300,2300,1000,4900,Sí,No,7900,Sí,Ninguno,No,1
10824,59,2025,53100,7200,16400,3800,Ambas,Ninguno,2100,700,700,1400,1800,7600,Sí,No,13000,Sí,Ninguno,No,2
94256,59,2026,96200,10500,13600,44600,Débito,Santander,4100,2300,1300,1200,1800,4100,Sí,No,9200,Sí,Ninguno,No,1
77993,60,2023,151000,36000,6200,42000,Débito,BBVA,5600,1600,1200,700,900,2600,No,No,15300,Sí,Personal,No,5
53362,60,2024,45700,32500,12000,51400,Ninguna,BBVA,4600,900,400,500,100,5700,No,Sí,1500,No,Ninguno,No,4
52841,60,2025,118600,34300,15800,22300,Ninguna,Banorte,2100,3400,600,600,1100,4300,Sí,No,13500,Sí,Tarjeta,No,2
97169,60,2026,59600,31700,8300,14600,Ambas,Santander,2800,800,200,400,1300,5900,No,No,400,Sí,Automotriz,No,2
10781,61,2023,68500,46800,5900,9600,Ambas,Santander,4200,1600,600,1800,1800,4500,Sí,Sí,6900,Sí,Tarjeta,No,1
72297,61,2024,35200,32400,6100,400,Ambas,Banorte,4600,1700,1700,1600,1000,3600,No,Sí,5400,Sí,Tarjeta,No,3
54233,61,2025,79800,24100,3500,33700,Débito,Banorte,3600,2300,800,4200,900,4700,Sí,No,3700,No,Ninguno,Sí,3
32998,61,2026,173300,61200,10600,32200,Ambas,Ninguno,1700,3200,700,1500,900,3300,No,No,17600,Sí,Tarjeta,No,2
58973,62,2023,61600,19400,9500,14400,Ninguna,Banorte,2600,1600,300,1900,1600,2300,Sí,No,11600,Sí,Tarjeta,No,1
41721,62,2024,29700,18000,7200,4500,Ninguna,HSBC,2900,1200,2100,1200,1700,2400,No,Sí,900,No,Ninguno,No,3
10475,62,2025,82600,53500,13700,58500,Ambas,Santander,2300,900,800,900,1800,3200,Sí,Sí,3300,Sí,Tarjeta,No,1
17907,62,2026,51100,62800,12300,22800,Crédito,BBVA,4300,1400,1500,2300,300,1700,Sí,No,14200,No,Ninguno,No,4
10241,63,2023,85000,19800,15700,3700,Ambas,Banorte,4500,700,700,3900,700,2900,Sí,Sí,1700,Sí,Tarjeta,No,1
51953,63,2024,37000,37700,5700,26900,Ninguna,BBVA,2300,2600,1900,1800,1200,5000,No,No,8200,No,Ninguno,Sí,2
98997,63,2025,10800,4200,4300,2700,Débito,Santander,4900,1000,700,2300,500,2900,No,No,4300,No,Ninguno,No,2
75823,63,2026,5900,15300,5400,2600,Débito,Ninguno,5500,2200,1500,500,300,5000,No,No,600,No,Ninguno,Sí,0
80444,64,2023,43100,15300,3500,14600,Crédito,BBVA,5000,1500,1500,1100,1400,3400,Sí,Sí,8200,No,Ninguno,Sí,1
29055,64,2024,48100,12500,12200,28500,Ambas,Banorte,3700,1500,300,1100,1000,4700,Sí,Sí,2900,No,Ninguno,No,1
97847,64,2025,90000,47300,13400,21500,Débito,Banamex,1300,1000,1100,1000,800,2300,Sí,No,800,Sí,Personal,No,1
46020,64,2026,77500,30200,15000,27000,Ninguna,Banorte,3600,600,500,1200,500,2300,Sí,Sí,18000,No,Ninguno,No,4
38428,65,2023,133600,50800,21800,39800,Débito,Banorte,2200,1600,500,3300,600,5700,No,No,11600,No,Ninguno,Sí,1
39524,65,2024,125000,63500,8200,31000,Débito,BanBajío,1400,500,800,2600,1300,5800,Sí,No,10200,Sí,Ninguno,No,3
53828,65,2025,6700,3800,3500,1900,Ninguna,HSBC,3100,3400,1500,800,1600,3400,No,No,2200,Sí,Ninguno,Sí,0
28011,65,2026,8700,7600,6100,1400,Ninguna,BBVA,3600,1100,1500,2100,1300,3100,Sí,No,3000,No,Ninguno,No,1
34907,66,2023,121100,34100,11300,52100,Ambas,Santander,3600,700,600,700,1100,4100,No,No,13900,No,Ninguno,Sí,2
61545,66,2024,10100,16100,5200,3300,Ninguna,BBVA,5000,2500,400,2900,800,7700,Sí,No,4600,Sí,Ninguno,No,2
39472,66,2025,100400,124100,43800,107300,Débito,HSBC,4300,1600,1400,3400,1200,6600,No,Sí,13400,Sí,Personal,No,1
30367,66,2026,111600,45200,25900,67700,Débito,BBVA,3200,400,1700,400,1600,3500,No,No,26300,Sí,Ninguno,No,2
47402,67,2023,85300,28800,6800,31600,Ninguna,Santander,4200,900,800,900,2500,4800,Sí,Sí,900,Sí,Tarjeta,Sí,5
15106,67,2024,92800,37800,11500,17200,Crédito,Inbursa,2600,900,300,1100,2100,2300,Sí,No,3700,No,Ninguno,No,1
40430,67,2025,333100,143500,40000,43100,Débito,BBVA,2000,1900,1800,3100,1000,6100,Sí,No,11200,Sí,Hipotecario,No,1
83015,67,2026,116700,20400,20200,15600,Crédito,Banorte,4400,2300,400,700,1800,4600,No,Sí,2000,No,Ninguno,No,2
98410,68,2023,32700,25900,7600,14500,Débito,Banamex,4400,1500,1700,1100,1600,2700,No,Sí,10000,No,Ninguno,No,2
52646,68,2024,148900,102800,29700,64200,Débito,Banamex,2700,2700,600,2600,2300,2900,No,Sí,23200,Sí,Ninguno,No,4
46242,68,2025,144500,24500,32200,69300,Débito,Banamex,2300,900,500,1100,1200,3800,Sí,No,24300,Sí,Tarjeta,No,2
66824,68,2026,140400,40800,9800,33000,Ninguna,Santander,5400,1100,1300,3900,1300,5000,No,No,8700,No,Ninguno,No,1
18398,69,2023,148400,24000,18000,22000,Ninguna,Banorte,1800,900,1000,200,2400,2300,No,Sí,12800,No,Ninguno,No,3
74444,69,2024,46500,12800,11800,13800,Ambas,BBVA,3700,1500,500,3900,2500,3200,Sí,Sí,4300,No,Ninguno,No,5
45853,69,2025,72600,11700,21400,44100,Débito,Santander,2700,900,700,2000,1000,4200,Sí,Sí,12200,No,Ninguno,No,5
88504,69,2026,6500,3900,4100,9900,Débito,Ninguno,1700,2800,800,1400,700,4500,No,Sí,3400,No,Ninguno,No,0
83393,70,2023,53900,47600,19400,31200,Ambas,Banamex,2800,1300,1500,700,400,4000,Sí,Sí,11300,No,Ninguno,Sí,1
56456,70,2024,56800,37500,20500,46500,Débito,BBVA,1700,2700,1400,1400,1100,6900,Sí,Sí,9100,Sí,Tarjeta,No,3
17124,70,2025,169800,70300,21800,16500,Débito,Banamex,1700,3300,1400,2200,2200,4800,Sí,Sí,14800,No,Ninguno,No,4
31114,70,2026,50500,25900,13800,19400,Crédito,Banorte,2100,1300,900,2800,1900,3000,Sí,Sí,10700,No,Ninguno,No,2
74146,71,2023,9600,6500,4600,7400,Ninguna,Ninguno,3600,1400,2000,3000,1800,3200,No,No,1000,Sí,Ninguno,No,0
34611,71,2024,4900,4700,6100,4100,Ninguna,Banamex,2800,1800,300,1000,1200,2700,Sí,No,900,No,Ninguno,No,2
15894,71,2025,61400,69900,13400,18400,Ambas,Santander,2600,1900,600,2300,500,2700,Sí,Sí,2900,Sí,Tarjeta,No,1
22295,71,2026,240600,34600,35800,30500,Ninguna,BanBajío,3500,2800,700,2600,1000,2500,Sí,Sí,18700,Sí,Personal,No,4
30745,72,2023,5000,3000,4900,700,Ninguna,BanBajío,3800,2900,700,2000,1800,6600,Sí,No,500,No,Ninguno,Sí,0
15037,72,2024,184300,85800,29500,32200,Débito,Inbursa,4600,1100,400,1400,2300,7000,Sí,Sí,11200,Sí,Hipotecario,No,2
23636,72,2025,149200,37600,36400,74100,Débito,BanBajío,3700,2200,1800,700,900,3300,Sí,No,30200,No,Ninguno,No,5
48063,72,2026,70700,14300,6300,19900,Débito,BanBajío,2500,1300,1500,1200,1800,3400,Sí,No,4500,Sí,Personal,No,3
55746,73,2023,63200,6900,8900,25100,Ambas,Banamex,4000,2600,1100,700,2300,6700,Sí,No,6300,Sí,Automotriz,No,1
30868,73,2024,55500,22300,17700,37000,Ambas,BanBajío,2600,1800,700,2700,1200,2600,No,No,12900,No,Ninguno,No,2
90853,73,2025,69700,31500,30800,81600,Ambas,BBVA,2900,900,500,2500,1200,5100,No,Sí,11900,Sí,Tarjeta,No,4
28978,73,2026,120700,61900,22600,38500,Débito,BBVA,3200,2700,1200,800,1700,2300,Sí,Sí,4000,No,Ninguno,No,4
20520,74,2023,209300,122700,42200,20200,Débito,Banorte,3500,900,900,1200,300,5400,No,Sí,28400,Sí,Personal,No,3
34285,74,2024,99000,56900,16800,47700,Ninguna,BBVA,4000,2900,1000,200,1700,4100,Sí,Sí,8000,Sí,Tarjeta,No,2
13320,74,2025,48000,12900,5600,19500,Ambas,Santander,5300,1000,700,2800,1600,7700,Sí,No,2800,No,Ninguno,No,4
63314,74,2026,82500,74800,20900,56700,Débito,Banorte,1700,2100,1600,1100,800,1700,Sí,Sí,5000,No,Ninguno,Sí,3
95895,75,2023,121100,20100,7700,3700,Ambas,BBVA,2300,1300,500,3100,1900,1900,Sí,Sí,7500,Sí,Ninguno,No,5
42758,75,2024,42600,72000,17000,13300,Ambas,HSBC,5000,1200,600,2300,1200,4100,Sí,Sí,7100,No,Ninguno,No,3
41531,75,2025,45100,28300,15600,20500,Débito,Banorte,3800,900,1900,1300,2600,4500,Sí,Sí,2000,No,Ninguno,Sí,4
32258,75,2026,154300,45600,31100,109200,Crédito,Banamex,2100,1100,300,3300,1100,4800,Sí,No,12300,Sí,Tarjeta,No,2
43578,76,2023,171300,30800,20100,32900,Ambas,Santander,2100,700,1400,2000,700,3000,No,No,17500,Sí,Tarjeta,Sí,4
93297,76,2024,232000,71100,13600,49000,Ambas,Banorte,1800,2100,2100,3300,200,4400,Sí,Sí,7200,Sí,Tarjeta,No,4
68957,76,2025,138000,51900,34000,62200,Débito,HSBC,2600,700,400,1300,1900,5500,Sí,Sí,38700,Sí,Ninguno,No,3
85363,76,2026,77300,51000,13600,37400,Ambas,BBVA,2800,2100,300,1100,700,1600,Sí,Sí,12500,No,Ninguno,No,1
91193,77,2023,11600,7500,4600,2600,Ninguna,Ninguno,2400,2000,1200,400,1000,2600,No,No,2000,No,Ninguno,No,1
10405,77,2024,244300,94200,28100,32100,Crédito,Santander,2700,1500,1600,3100,500,4900,No,Sí,10500,Sí,Automotriz,No,4
51153,77,2025,113100,94200,22700,26300,Ambas,Santander,2500,1100,1300,2200,800,5000,No,Sí,8100,No,Ninguno,Sí,2
34137,77,2026,70400,5600,11400,18400,Ambas,BanBajío,3900,1300,600,1500,800,3000,Sí,Sí,7400,Sí,Personal,No,4
17085,78,2023,9600,7500,4100,6200,Débito,Banamex,2400,1200,300,2700,900,4000,No,No,3100,No,Ninguno,No,1
57094,78,2024,198200,32600,32400,35200,Ambas,Banamex,3900,1000,600,3600,1300,4400,No,Sí,37400,No,Ninguno,No,2
43522,78,2025,41900,24300,13600,19500,Débito,Banorte,2100,2500,1600,800,1100,5600,No,Sí,4300,Sí,Personal,No,3
72755,78,2026,59800,30300,15600,22200,Ninguna,BanBajío,2900,2400,300,2100,800,5100,Sí,No,12300,Sí,Tarjeta,No,5
81330,79,2023,4500,14000,3600,5900,Ninguna,Ninguno,3100,1400,1600,1000,1000,2600,No,Sí,900,No,Ninguno,No,1
46204,79,2024,41700,8800,12000,15200,Ambas,HSBC,5100,1300,1400,3100,2000,5800,Sí,No,1600,No,Ninguno,Sí,2
82115,79,2025,10900,1800,5300,5200,Ninguna,BBVA,1400,2900,1200,1900,1200,4800,No,No,2000,No,Ninguno,No,1
31325,79,2026,83000,55600,16700,30500,Ambas,Banamex,2000,1200,1400,3300,1300,7900,Sí,Sí,1800,Sí,Personal,No,1
19322,80,2023,79600,87800,19800,38500,Débito,Santander,2900,2900,1300,3300,800,2700,No,Sí,4800,No,Ninguno,No,4
75360,80,2024,296800,67200,30700,98200,Ambas,Ninguno,2300,700,300,1500,900,2800,Sí,Sí,16000,Sí,Ninguno,No,3
42209,80,2025,56600,39800,11700,11100,Crédito,Banamex,2600,1500,900,1200,1400,2700,No,Sí,3700,No,Ninguno,No,4
18989,80,2026,7800,3600,6300,7600,Ninguna,BBVA,2200,1200,1300,2700,1100,2800,No,No,3600,Sí,Tarjeta,Sí,0
82888,81,2023,108400,25800,12800,53600,Débito,Banorte,1900,1900,1600,700,2300,7100,Sí,Sí,7500,Sí,Ninguno,No,3
76242,81,2024,57200,20100,11500,17000,Ambas,BBVA,2400,900,1600,2700,700,4600,No,Sí,8100,Sí,Tarjeta,No,3
87721,81,2025,43900,11700,11800,3900,Ambas,HSBC,2200,1900,1000,2900,800,2600,Sí,Sí,2800,Sí,Tarjeta,No,1
35926,81,2026,120900,18600,10900,36300,Débito,Banorte,2100,1800,400,1100,400,4600,Sí,No,7100,Sí,Ninguno,No,1
47246,82,2023,126800,10500,18700,13100,Ambas,BBVA,3000,1100,1000,2800,1000,3400,Sí,Sí,3700,Sí,Ninguno,No,2
31503,82,2024,41000,55400,6200,22100,Ninguna,Banorte,3700,1700,1000,2300,700,3000,Sí,Sí,12800,Sí,Personal,No,2
83563,82,2025,155100,38400,30700,33700,Ambas,Santander,1900,1000,600,2300,400,5700,Sí,Sí,19700,Sí,Ninguno,No,2
70618,82,2026,41200,17200,9500,26400,Ambas,HSBC,2700,1200,1200,3100,2200,3000,No,Sí,8700,Sí,Tarjeta,No,2
14678,83,2023,177800,11200,27400,33400,Crédito,Santander,1800,1100,400,2200,2100,2400,Sí,Sí,13100,Sí,Tarjeta,No,1
37275,83,2024,169900,42400,15800,4100,Ninguna,BBVA,4700,400,900,1600,1600,3900,No,No,5100,No,Ninguno,No,5
22254,83,2025,98700,126800,27000,18400,Ambas,Ninguno,2400,1100,1600,3300,2600,5800,Sí,No,22600,No,Ninguno,No,3
52800,83,2026,86400,40100,16600,31000,Débito,HSBC,3600,1000,1600,4000,1900,4700,No,Sí,3700,No,Ninguno,No,1
16714,84,2023,167000,95100,12200,48700,Ambas,Inbursa,4000,1400,500,1000,1400,4000,Sí,No,12800,Sí,Tarjeta,Sí,5
58893,84,2024,7600,3200,4900,4200,Ninguna,BBVA,3100,3300,1400,4100,1200,4800,No,No,2300,No,Ninguno,No,2
18279,84,2025,118200,23700,10600,20300,Ambas,Santander,4100,1100,700,3200,1300,4200,Sí,No,5300,No,Ninguno,No,3
73609,84,2026,38600,8400,6400,2300,Ambas,BBVA,2300,800,300,800,400,2200,No,No,1400,Sí,Personal,No,1
11050,85,2023,119400,37600,18700,10500,Ninguna,HSBC,2200,2000,1000,1200,1800,3100,Sí,Sí,6800,Sí,Personal,No,1
90225,85,2024,37000,52000,6300,23300,Débito,Santander,1300,2900,900,2200,500,6000,Sí,Sí,7000,No,Ninguno,No,2
79787,85,2025,139000,80800,30800,21100,Ambas,HSBC,4200,1000,800,300,1600,2500,No,No,7400,Sí,Ninguno,No,2
83468,85,2026,56300,11100,6200,21000,Débito,Banamex,2100,1700,700,2300,1200,6800,No,Sí,1700,No,Ninguno,No,1
35120,86,2023,73700,15000,6300,41300,Ambas,Banamex,2500,900,800,3200,900,8300,Sí,Sí,10400,No,Ninguno,No,2
44584,86,2024,6200,2500,6000,2500,Ninguna,Santander,3000,2700,2000,2400,200,5000,No,Sí,3900,No,Ninguno,No,2
34765,86,2025,89400,54300,20200,18100,Débito,Santander,2000,1100,1200,1700,1400,2900,Sí,Sí,8600,Sí,Tarjeta,Sí,2
13836,86,2026,30300,3900,6000,10300,Débito,Santander,5000,2100,900,2200,800,7800,Sí,Sí,1300,No,Ninguno,Sí,3
40878,87,2023,16500,4600,4200,7800,Ninguna,Inbursa,2200,3200,500,3800,2600,5600,No,No,1600,No,Ninguno,No,2
98101,87,2024,112800,86400,24000,30000,Ambas,BBVA,4800,2300,1100,900,1700,3400,Sí,Sí,8900,Sí,Tarjeta,No,1
31567,87,2025,3000,4500,4400,11200,Ninguna,Ninguno,2900,2400,1500,500,1500,6600,No,Sí,1500,No,Ninguno,No,0
15492,87,2026,98100,23300,22300,23100,Débito,BBVA,3800,2800,900,1400,2600,6800,Sí,Sí,4500,No,Ninguno,No,2
19817,88,2023,99800,35700,21300,38900,Ambas,Banamex,2800,2000,500,2300,1400,3300,Sí,Sí,10700,No,Ninguno,No,3
11525,88,2024,88600,41300,13500,18600,Ambas,BBVA,2100,1700,900,700,900,2300,Sí,Sí,5300,Sí,Tarjeta,Sí,2
37958,88,2025,181300,126600,35000,11200,Ambas,BBVA,2900,2100,500,600,2500,3300,Sí,No,28100,No,Ninguno,No,2
69488,88,2026,37700,20900,9400,10400,Crédito,Ninguno,4400,1500,700,2400,2500,7500,Sí,Sí,4700,Sí,Personal,No,1
86921,89,2023,10700,12000,4500,7900,Ninguna,Ninguno,5500,400,1400,1000,1800,6200,No,No,1400,Sí,Tarjeta,No,0
95268,89,2024,133300,42600,8600,38200,Ninguna,BBVA,4500,1300,700,700,1800,4300,No,Sí,7200,Sí,Personal,No,4
65528,89,2025,42900,15100,8200,13400,Débito,BBVA,3800,700,1200,1300,2400,2500,No,No,7900,Sí,Tarjeta,No,1
81056,89,2026,107900,9900,10300,13700,Ambas,BBVA,1600,3000,700,2600,1100,5000,No,No,2700,Sí,Tarjeta,No,3
72505,90,2023,15000,2500,4900,6200,Ambas,BBVA,3400,1000,900,2200,800,8500,No,No,1000,Sí,Tarjeta,No,0
19170,90,2024,151600,63500,29100,25000,Ambas,HSBC,3100,2100,2200,2700,600,3600,Sí,Sí,17600,Sí,Ninguno,Sí,1
83088,90,2025,56500,10100,18400,21400,Débito,BBVA,5800,1700,900,900,1200,6400,No,No,4400,Sí,Ninguno,No,1
11805,90,2026,213000,44500,42200,107400,Ninguna,BBVA,1700,1100,1500,3700,1900,4000,Sí,No,21700,Sí,Ninguno,No,3
11733,91,2023,115200,39200,10800,24700,Ninguna,Banamex,2600,3400,800,1400,1100,1500,Sí,Sí,4100,No,Ninguno,No,1
32857,91,2024,32000,25700,10400,3600,Débito,Banamex,1800,900,800,1700,1500,1500,No,Sí,3500,Sí,Ninguno,No,4
63956,91,2025,91200,27700,13400,27700,Débito,BanBajío,3600,1300,500,700,1900,2300,Sí,Sí,28000,Sí,Tarjeta,Sí,2
51676,91,2026,14700,12900,5700,5000,Ninguna,Banorte,3200,900,700,2000,1600,4800,No,No,1100,No,Ninguno,No,3
39751,92,2023,66600,29800,8800,3000,Débito,BBVA,2100,3000,400,200,2300,7500,Sí,Sí,6100,Sí,Tarjeta,No,3
35170,92,2024,96100,32900,12800,20100,Ambas,BBVA,3300,1400,500,300,2000,3200,No,Sí,14500,No,Ninguno,No,4
13015,92,2025,139400,101700,30000,17800,Débito,BBVA,2300,1900,1200,1600,600,2500,No,Sí,38700,No,Ninguno,No,2
64543,92,2026,60700,24800,16900,11900,Ambas,BBVA,4600,1100,1300,2300,700,6800,Sí,No,10200,Sí,Ninguno,No,2
33604,93,2023,115400,18700,13700,25600,Débito,Banorte,2500,1500,600,200,900,4600,Sí,No,3900,No,Ninguno,No,1
66257,93,2024,66400,27100,12200,26700,Ambas,Banorte,2500,800,1100,2200,1900,5200,Sí,No,3300,Sí,Tarjeta,No,5
54676,93,2025,134400,24500,19300,34100,Ambas,Banamex,1900,1700,700,1300,1100,5800,No,Sí,13600,Sí,Ninguno,No,4
24528,93,2026,95200,18100,8600,35700,Ninguna,BanBajío,4300,3200,1000,900,2500,2700,Sí,Sí,7400,Sí,Ninguno,No,2
87393,94,2023,7100,2100,4700,2100,Ninguna,HSBC,1800,2700,1100,2700,1600,3400,Sí,No,400,No,Ninguno,No,1
69155,94,2024,77400,67500,17200,16800,Débito,Banorte,4600,1100,1400,3400,2100,5000,No,Sí,3300,No,Ninguno,No,2
75029,94,2025,68900,73800,26900,40400,Débito,Ninguno,2100,2500,600,700,2200,6000,No,Sí,4300,Sí,Personal,No,5
57938,94,2026,86800,29900,23100,22700,Débito,BBVA,4300,1200,1400,4100,1300,2500,No,No,7100,Sí,Ninguno,No,2
23405,95,2023,3300,7000,6100,2600,Ambas,Banamex,3400,1600,1200,3200,200,4000,Sí,No,1000,No,Ninguno,No,0
10702,95,2024,60300,19200,10100,22100,Ambas,BanBajío,4600,800,300,700,1900,3500,No,Sí,2800,Sí,Tarjeta,No,1
65116,95,2025,66500,22600,5000,3200,Ninguna,Banorte,3600,2500,500,600,1500,2200,Sí,Sí,8900,No,Ninguno,Sí,1
70716,95,2026,49900,34800,14200,65300,Débito,BBVA,3000,1900,600,4400,400,2400,Sí,Sí,2700,No,Ninguno,No,1
40135,96,2023,82800,101700,29700,91100,Ninguna,Ninguno,2800,1200,1500,1800,1000,3000,Sí,Sí,22300,No,Ninguno,No,4
85410,96,2024,13700,12600,5000,6000,Débito,Ninguno,3200,400,500,600,1000,3000,No,No,2200,Sí,Personal,No,0
60852,96,2025,128700,11500,8500,30600,Ninguna,Inbursa,2500,1900,1100,2700,1300,7600,No,Sí,20400,Sí,Hipotecario,No,2
32468,96,2026,92400,81000,11600,68700,Débito,Banorte,3000,2300,1300,800,1500,5300,Sí,Sí,12100,Sí,Ninguno,No,2
12290,97,2023,64000,23100,12800,39600,Ambas,BBVA,3000,1100,900,1500,300,6800,Sí,No,15000,Sí,Tarjeta,No,2
31343,97,2024,190300,30100,21400,40400,Ambas,Santander,4700,700,1100,100,1400,3800,No,Sí,8200,No,Ninguno,No,1
77417,97,2025,38300,21200,12500,24100,Crédito,Banorte,1900,1400,800,1600,1200,4000,Sí,No,5900,Sí,Ninguno,No,4
82689,97,2026,100800,47700,16100,26400,Ambas,Inbursa,3200,2200,1200,600,2500,5200,Sí,Sí,14700,No,Ninguno,No,4
49391,98,2023,275400,69200,10000,20800,Débito,Banorte,2000,1000,1600,500,1300,2900,No,No,45000,No,Ninguno,No,2
84528,98,2024,42000,20800,11500,10800,Ninguna,Banamex,2100,700,1800,1200,1600,2400,Sí,Sí,3200,No,Ninguno,No,1
16766,98,2025,134700,45200,30900,50900,Ambas,BBVA,3900,1700,600,3500,2300,2000,No,No,5800,Sí,Tarjeta,No,2
31745,98,2026,76500,12700,14700,20400,Débito,BanBajío,2400,400,1000,300,900,3100,No,No,9300,No,Ninguno,No,4
14786,99,2023,52000,60800,10100,21800,Ninguna,Banorte,2500,600,800,1300,1000,4000,Sí,No,7100,Sí,Personal,No,3
